,movie_id,original_title,release_date,budget,revenue,runtime,vote_average,vote_count,popularity,profit,roi,release_year,is_sucssfull
2713,16005,The Lucky Ones,2008-09-26,0,0,113.0,6.3,55,8.747922,0,0.0,2008,0
2714,44754,Margaret,2011-09-30,14000000,46495,149.0,6.1,86,4.898424,-13953505,-1.0,2011,0
2715,23988,Stan Helsing,2009-10-27,108,0,90.0,4.0,97,7.410523,-108,-0.99,2009,0
2716,43949,Flipped,2010-08-06,14000000,1755212,89.0,7.4,418,24.210698,-12244788,-0.87,2010,0
2717,142,Brokeback Mountain,2005-09-02,14000000,178043761,134.0,7.5,1480,44.135568,164043761,11.72,2005,1
2718,9603,Clueless,1995-07-19,12000000,0,97.0,6.9,803,16.051328,-12000000,-1.0,1995,0
2719,10712,Far from Heaven,2002-09-01,13500000,29027914,107.0,6.9,144,9.982885,15527914,1.15,2002,1
2720,243938,Hot Tub Time Machine 2,2015-02-20,14000000,12314651,93.0,5.0,354,16.618874,-1685349,-0.12,2015,0
2721,10876,Quills,2000-11-22,13500000,7060876,124.0,6.8,128,7.261196,-6439124,-0.48,2000,0
2722,86838,Seven Psychopaths,2012-09-07,15000000,19422261,110.0,6.7,1206,32.306455,4422261,0.29,2012,1
2723,25208,The Caveman's Valentine,2001-01-19,0,0,105.0,6.0,27,4.722403,0,0.0,2001,0
2724,613,Der Untergang,2004-09-08,18339750,92180910,156.0,7.7,1037,32.445895,73841160,4.03,2004,1
2725,1913,Mar adentro,2004-09-03,12806000,38535221,125.0,7.2,219,17.363739,25729221,2.01,2004,1
2726,97370,Under the Skin,2014-03-14,13300000,5380251,108.0,6.0,1102,29.782161,-7919749,-0.6,2014,0
2727,801,"Good Morning, Vietnam",1987-12-23,13000000,123922370,121.0,7.1,642,18.362333,110922370,8.53,1987,1
2728,70829,The Last Godfather,2010-12-29,13400000,16700000,100.0,4.7,7,0.680753,3300000,0.25,2010,1
2729,54518,Justin Bieber: Never Say Never,2011-02-11,13000000,98441954,105.0,4.8,154,6.735922,85441954,6.57,2011,1
2730,44214,Black Swan,2010-12-02,13000000,327803731,108.0,7.3,4430,91.285683,314803731,24.22,2010,1
2731,240,The Godfather: Part II,1974-12-20,13000000,47542841,200.0,8.3,3338,105.792936,34542841,2.66,1974,1
2732,9816,Save the Last Dance,2001-01-12,13000000,91038276,112.0,6.3,352,9.969624,78038276,6.0,2001,1
2733,10131,A Nightmare on Elm Street 4: The Dream Master,1988-08-19,7000000,72500000,99.0,5.8,281,17.113408,65500000,9.36,1988,1
2734,339984,Miracles from Heaven,2016-03-17,16000000,77000000,117.0,6.7,186,10.248439,61000000,3.81,2016,1
2735,8859,"Dude, Where’s My Car?",2000-12-15,13000000,73180723,83.0,5.2,509,25.316146,60180723,4.63,2000,1
2736,11967,Young Guns,1988-08-12,13000000,44726644,107.0,6.6,258,9.499325,31726644,2.44,1988,1
2737,239563,St. Vincent,2014-10-09,13000000,54837234,102.0,7.1,763,43.791745,41837234,3.22,2014,1
2738,222899,About Last Night,2014-02-14,12500000,49002684,100.0,6.0,210,11.828068,36502684,2.92,2014,1
2739,4951,10 Things I Hate About You,1999-03-30,16000000,53478166,97.0,7.3,1701,54.550275,37478166,2.34,1999,1
2740,10985,The New Guy,2002-05-10,13000000,0,88.0,5.7,151,13.525704,-13000000,-1.0,2002,0
2741,9644,National Lampoon's Loaded Weapon 1,1993-02-04,0,0,84.0,5.7,157,12.963328,0,0.0,1993,0
2742,332567,The Shallows,2016-06-24,17000000,119100758,86.0,6.2,1567,60.829621,102100758,6.01,2016,1
2743,1954,The Butterfly Effect,2004-01-22,13000000,96060858,113.0,7.3,2060,73.307513,83060858,6.39,2004,1
2744,15489,Snow Day,2000-02-11,0,0,89.0,4.8,51,7.964289,0,0.0,2000,0
2745,15250,This Christmas,2007-11-27,13000000,0,117.0,7.1,29,2.388918,-13000000,-1.0,2007,0
2746,22345,Baby Geniuses,1999-03-12,12000000,36450736,97.0,3.3,75,4.580081,24450736,2.04,1999,1
2747,9448,The Big Hit,1998-04-24,13000000,27007143,91.0,6.1,109,6.425528,14007143,1.08,1998,1
2748,38223,Harriet the Spy,1996-07-10,12000000,0,100.0,5.7,46,4.63093,-12000000,-1.0,1996,0
2749,11186,Child's Play 2,1990-11-09,13000000,35763605,84.0,5.8,308,16.681567,22763605,1.75,1990,1
2750,136835,No Good Deed,2014-09-10,13200000,53830415,83.0,5.6,181,24.656068,40630415,3.08,2014,1
2751,5876,The Mist,2007-11-21,18000000,57096190,126.0,6.7,1399,37.104353,39096190,2.17,2007,1
2752,264660,Ex Machina,2015-01-21,15000000,36869414,108.0,7.6,4737,95.130041,21869414,1.46,2015,1
2753,492,Being John Malkovich,1999-09-30,13000000,22863596,112.0,7.3,1101,27.546914,9863596,0.76,1999,1
2754,25462,Two Can Play That Game,2001-09-07,6000000,0,90.0,6.6,17,2.27213,-6000000,-1.0,2001,0
2755,238603,Earth to Echo,2014-06-14,13000000,45300000,89.0,5.7,290,17.371327,32300000,2.48,2014,1
2756,10691,Crazy/Beautiful,2001-06-29,13000000,16929123,99.0,6.6,96,6.130096,3929123,0.3,2001,1
2757,1251,Letters from Iwo Jima,2006-12-19,19000000,68673228,141.0,7.2,541,24.47248,49673228,2.61,2006,1
2758,5172,The Astronaut Farmer,2006-10-15,13000000,11130889,104.0,6.2,123,6.764437,-1869111,-0.14,2006,0
2759,58680,Woo,1998-05-08,13000000,8026971,84.0,5.5,10,1.750054,-4973029,-0.38,1998,0
2760,264644,Room,2015-10-16,6000000,35401758,117.0,8.1,2757,66.11334,29401758,4.9,2015,1
2761,14577,Dirty Work,1998-06-12,0,0,82.0,6.5,66,9.066881,0,0.0,1998,0
2762,11592,Serial Mom,1994-04-13,13000000,7820688,95.0,6.4,135,6.170139,-5179312,-0.4,1994,0
2763,16406,Dick,1999-08-04,13000000,27500000,94.0,5.7,67,4.742537,14500000,1.12,1999,1
2764,19052,Light It Up,1999-11-04,0,0,99.0,6.6,7,1.212956,0,0.0,1999,0
2765,3682,54,1998-08-28,13000000,16757163,106.0,5.5,135,11.880899,3757163,0.29,1998,1
2766,9683,Bubble Boy,2001-08-24,0,0,84.0,5.1,163,10.131123,0,0.0,2001,0
2767,2084,Birthday Girl,2001-09-06,13000000,0,93.0,6.1,103,5.831302,-13000000,-1.0,2001,0
2768,107811,21 & Over,2013-03-01,13000000,48065672,93.0,5.7,737,35.522027,35065672,2.7,2013,1
2769,2266,"Paris, je t'aime",2006-05-16,13000000,4857367,120.0,6.8,207,10.573191,-8142633,-0.63,2006,0
2770,13074,Resurrecting the Champ,2007-06-14,0,0,112.0,5.9,60,4.898437,0,0.0,2007,0
2771,144340,Admission,2013-03-21,13000000,18000000,107.0,5.4,304,17.632446,5000000,0.38,2013,1
2772,48217,La veuve de Saint-Pierre,2000-01-01,0,0,112.0,6.7,11,1.780065,0,0.0,2000,0
2773,28211,Chloe,2009-03-25,15000000,8459458,96.0,5.9,498,26.373864,-6540542,-0.44,2009,0
2774,47502,Faithful,1996-04-03,13000000,9789900,91.0,4.8,4,1.647335,-3210100,-0.25,1996,0
2775,9950,Find Me Guilty,2006-03-16,13000000,2636637,125.0,6.5,138,12.321302,-10363363,-0.8,2006,0
2776,84892,The Perks of Being a Wallflower,2012-09-20,13000000,33400000,102.0,7.7,2968,43.444135,20400000,1.57,2012,1
2777,24227,Excessive Force,1993-05-14,3000000,1200000,87.0,4.5,10,1.279106,-1800000,-0.6,1993,0
2778,9672,Infamous,2006-11-16,13000000,1151330,110.0,6.4,60,3.680896,-11848670,-0.91,2006,0
2779,44853,The Claim,2000-12-29,0,0,120.0,5.6,17,2.996284,0,0.0,2000,0
2780,157544,The Vatican Tapes,2015-07-24,13000000,1784763,91.0,4.6,243,10.475368,-11215237,-0.86,2015,0
2781,59678,Attack the Block,2011-05-12,14350531,3964682,88.0,6.3,733,30.952377,-10385849,-0.72,2011,0
2782,79777,In the Land of Blood and Honey,2011-12-23,10000000,303877,127.0,5.8,45,4.267466,-9696123,-0.97,2011,0
2783,158011,The Call,2013-03-14,13000000,68572378,94.0,6.6,1257,34.532418,55572378,4.27,2013,1
2784,407887,인천상륙작전,2016-07-27,0,0,110.0,5.8,29,6.116436,0,0.0,2016,0
2785,17043,The Crocodile Hunter: Collision Course,2002-07-26,0,33082548,90.0,5.3,34,1.714972,33082548,33082548.0,2002,1
2786,8952,I Love You Phillip Morris,2009-01-18,13000000,10652035,98.0,6.4,503,19.664699,-2347965,-0.18,2009,0
2787,62204,La Guerre du feu,1981-12-15,12000000,55260558,100.0,7.1,109,6.537986,43260558,3.61,1981,1
2788,13435,Antwone Fisher,2002-12-19,12500000,23367586,120.0,6.7,137,13.349012,10867586,0.87,2002,1
2789,17187,The Emperor's Club,2002-11-22,0,0,108.0,6.9,96,6.796079,0,0.0,2002,0
2790,319,True Romance,1993-09-09,12500000,12281551,120.0,7.5,749,35.268557,-218449,-0.02,1993,0
2791,59457,Womb,2010-07-15,3100000,0,111.0,5.9,92,7.453347,-3100000,-1.0,2010,0
2792,9504,Glengarry Glen Ross,1992-09-15,12500000,10725228,100.0,7.5,323,13.939054,-1774772,-0.14,1992,0
2793,37414,The Killer Inside Me,2010-02-19,13000000,0,109.0,6.0,173,11.892615,-13000000,-1.0,2010,0
2794,6217,Cat People,1982-04-02,0,0,118.0,6.0,94,5.69872,0,0.0,1982,0
2795,26688,Sorority Row,2009-09-09,12500000,27206120,101.0,5.4,177,8.780512,14706120,1.18,2009,1
2796,43867,The Prisoner of Zenda,1937-09-03,0,0,101.0,8.4,11,4.021389,0,0.0,1937,0
2797,6615,Lars and the Real Girl,2007-10-12,12000000,11293663,106.0,7.1,509,15.817096,-706337,-0.06,2007,0
2798,14574,The Boy in the Striped Pyjamas,2008-05-07,12500000,20416563,94.0,7.7,1451,34.821223,7916563,0.63,2008,1
2799,16,Dancer in the Dark,2000-05-17,12800000,40031879,140.0,7.6,377,22.022228,27231879,2.13,2000,1
2800,39780,Oscar and Lucinda,1997-12-31,0,0,132.0,6.2,25,0.139384,0,0.0,1997,0
2801,21612,The Funeral,1996-01-26,12500000,1227324,99.0,7.3,31,2.950618,-11272676,-0.9,1996,0
2802,36691,Solitary Man,2009-09-07,15000000,5024782,90.0,5.8,84,7.497306,-9975218,-0.67,2009,0
2803,23631,Machete,2010-09-01,20000000,31327899,105.0,6.3,1150,26.396191,11327899,0.57,2010,1
2804,45324,Casino Jack,2010-09-16,12500000,1083683,108.0,6.0,94,6.546037,-11416317,-0.91,2010,0
2805,12144,The Land Before Time,1988-11-18,12300000,84460846,69.0,7.0,640,28.670193,72160846,5.87,1988,1
2806,11658,태극기 휘날리며,2004-02-05,0,15,140.0,7.4,133,9.572705,15,15.0,2004,1
2807,56601,The Perfect Game,2010-04-01,12500000,3878993,118.0,6.3,30,0.903529,-8621007,-0.69,2010,0
2808,9552,The Exorcist,1973-12-26,8000000,441306145,122.0,7.5,2005,47.584643,433306145,54.16,1973,1
2809,578,Jaws,1975-06-18,7000000,470654000,124.0,7.5,2542,50.152327,463654000,66.24,1975,1
2810,2105,American Pie,1999-07-09,11000000,235483004,95.0,6.4,2296,60.767168,224483004,20.41,1999,1
2811,126319,Ernest et Célestine,2012-12-12,12516654,8109160,78.0,7.6,142,11.103202,-4407494,-0.35,2012,0
2812,10136,The Golden Child,1986-12-12,25000000,79817939,94.0,5.6,304,15.26213,54817939,2.19,1986,1
2813,67660,Think Like a Man,2012-04-16,12000000,96070507,122.0,6.9,281,6.035152,84070507,7.01,2012,1
2814,10611,Barbershop,2002-04-01,12000000,75781642,102.0,6.2,137,10.297189,63781642,5.32,2002,1
2815,154,Star Trek II: The Wrath of Khan,1982-06-03,12000000,96800000,113.0,7.3,675,22.434102,84800000,7.07,1982,1
2816,3049,Ace Ventura: Pet Detective,1994-02-04,15000000,107217396,86.0,6.4,1648,41.249004,92217396,6.15,1994,1
2817,860,WarGames,1983-06-03,12000000,79567667,114.0,7.0,504,23.161754,67567667,5.63,1983,1
2818,9281,Witness,1985-02-08,12000000,68706993,113.0,7.0,375,19.195399,56706993,4.73,1985,1
2819,75674,Act of Valor,2012-02-24,12000000,81272766,110.0,6.3,417,21.958055,69272766,5.77,2012,1
2820,9762,Step Up,2006-08-11,12000000,114194847,104.0,6.7,1060,45.477802,102194847,8.52,2006,1
2821,3179,Beavis and Butt-Head Do America,1996-12-15,12000000,0,81.0,6.5,168,12.60629,-12000000,-1.0,1996,0
2822,184,Jackie Brown,1997-12-24,12000000,39673162,154.0,7.3,1514,40.631671,27673162,2.31,1997,1
2823,13335,Harold & Kumar Escape from Guantanamo Bay,2008-04-25,12000000,43493123,107.0,6.2,497,26.219598,31493123,2.62,2008,1
2824,76726,Chronicle,2012-02-01,15000000,145000000,84.0,6.6,1935,64.504747,130000000,8.67,2012,1
2825,10269,Yentl,1983-11-18,12000000,30400000,132.0,6.2,51,3.389249,18400000,1.53,1983,1
2826,36819,Time Bandits,1981-07-13,5000000,42365581,116.0,6.6,249,14.779537,37365581,7.47,1981,1
2827,17130,Crossroads,2002-02-15,12000000,61141030,93.0,4.7,158,6.703319,49141030,4.1,2002,1
2828,57214,Project X,2012-03-01,12000000,100000000,88.0,6.5,1564,49.070321,88000000,7.33,2012,1
2829,11202,Patton,1970-01-25,12000000,89800000,172.0,7.3,323,21.933822,77800000,6.48,1970,1
2830,9357,One Hour Photo,2002-08-21,12000000,52223306,96.0,6.6,435,20.624896,40223306,3.35,2002,1
2831,13812,Quarantine,2008-10-10,12000000,40855419,89.0,5.5,339,8.083995,28855419,2.4,2008,1
2832,9030,The Eye,2008-02-01,12000000,56309766,98.0,5.5,281,11.135734,44309766,3.69,2008,1
2833,19084,Johnson Family Vacation,2004-04-07,12000000,31179516,97.0,4.7,30,4.623609,19179516,1.6,2004,1
2834,8386,How High,2001-12-21,12000000,31155435,93.0,6.3,218,11.510281,19155435,1.6,2001,1
2835,10437,The Muppet Christmas Carol,1992-12-10,0,27281507,85.0,7.2,212,15.085981,27281507,27281507.0,1992,1
2836,1360,Frida,2002-08-29,12000000,56298474,123.0,7.3,383,18.422327,44298474,3.69,2002,1
2837,101267,Katy Perry: Part of Me,2012-06-28,12000000,32726956,93.0,6.5,85,8.410688,20726956,1.73,2012,1
2838,222935,The Fault in Our Stars,2014-05-16,12000000,307166834,125.0,7.6,3759,74.358971,295166834,24.6,2014,1
2839,10220,Rounders,1998-09-11,12000000,22921898,121.0,6.9,439,18.422008,10921898,0.91,1998,1
2840,284296,Top Five,2014-12-12,0,25434291,102.0,6.3,210,15.896312,25434291,25434291.0,2014,1
2841,31915,Prophecy,1979-01-01,12000000,54000000,102.0,5.4,25,8.61659,42000000,3.5,1979,1
2842,11601,Stir of Echoes,1999-09-10,12000000,21133087,99.0,6.5,330,6.044161,9133087,0.76,1999,1
2843,205220,Philomena,2013-11-01,12000000,100129872,98.0,7.4,579,29.019504,88129872,7.34,2013,1
2844,11354,The Upside of Anger,2005-01-23,0,0,118.0,6.4,72,6.2464,0,0.0,2005,0
2845,16241,The Boys from Brazil,1978-10-05,0,0,125.0,6.6,101,5.315213,0,0.0,1978,0
2846,14191,Aquamarine,2006-03-03,12000000,23006849,104.0,5.8,364,16.931846,11006849,0.92,2006,1
2847,286565,Paper Towns,2015-06-18,12000000,85512300,109.0,6.1,1937,64.610671,73512300,6.13,2015,1
2848,26710,My Baby's Daddy,2004-01-09,0,51,86.0,4.3,15,4.480167,51,51.0,2004,1
2849,129670,Nebraska,2013-09-21,12000000,17654912,115.0,7.4,636,29.223881,5654912,0.47,2013,1
2850,9059,Tales from the Crypt: Demon Knight,1995-01-13,0,0,92.0,6.7,94,7.710797,0,0.0,1995,0
2851,34549,Max Keeble's Big Move,2001-10-05,12000000,17292381,86.0,5.4,33,1.081822,5292381,0.44,2001,1
2852,57157,Young Adult,2011-12-16,12000000,22939027,94.0,5.6,364,16.183746,10939027,0.91,2011,1
2853,1948,Crank,2006-08-31,12000000,42931041,88.0,6.6,1151,47.992817,30931041,2.58,2006,1
2854,28353,How to Be a Player,1997-08-06,0,13960203,93.0,5.3,8,1.20245,13960203,13960203.0,1997,1
2855,46889,Living Out Loud,1998-10-30,12000000,12902790,100.0,5.3,11,0.700792,902790,0.08,1998,1
2856,38093,Just Wright,2010-05-14,0,21520719,100.0,6.1,99,10.409253,21520719,21520719.0,2010,1
2857,14976,Rachel Getting Married,2008-10-03,0,0,113.0,6.1,163,14.345428,0,0.0,2008,0
2858,11027,The Postman Always Rings Twice,1981-03-20,12000000,0,122.0,6.4,110,6.803763,-12000000,-1.0,1981,0
2859,3635,Girl with a Pearl Earring,2003-08-31,0,31466789,101.0,6.4,377,19.944479,31466789,31466789.0,2003,1
2860,387,Das Boot,1981-09-16,14000000,85000000,149.0,7.9,613,26.967494,71000000,5.07,1981,1
2861,6020,Sorority Boys,2002-03-22,12000000,0,93.0,4.6,47,3.444542,-12000000,-1.0,2002,0
2862,122906,About Time,2013-08-16,0,87100449,123.0,7.8,2067,74.817641,87100449,87100449.0,2013,1
2863,9550,十面埋伏,2004-05-19,0,92863945,119.0,7.1,439,21.064082,92863945,92863945.0,2004,1
2864,60599,Arbitrage,2012-09-14,12000000,35485056,100.0,6.1,294,16.40512,23485056,1.96,2012,1
2865,227719,Project Almanac,2015-01-30,12000000,32248241,106.0,6.4,933,32.940597,20248241,1.69,2015,1
2866,14299,Cadillac Records,2008-12-05,12000000,0,109.0,6.9,86,13.427427,-12000000,-1.0,2008,0
2867,19419,Screwed,2000-05-12,0,0,81.0,4.9,23,5.359381,0,0.0,2000,0
2868,12088,Fortress,1992-09-30,8000000,6739141,95.0,5.7,168,8.708229,-1260859,-0.16,1992,0
2869,14799,For Your Consideration,2006-11-22,12000000,5542025,86.0,5.9,43,4.330428,-6457975,-0.54,2006,0
2870,9466,Celebrity,1998-09-07,0,0,113.0,6.0,111,7.594593,0,0.0,1998,0
2871,7510,Running with Scissors,2006-10-27,12000000,6754898,116.0,5.8,78,4.770195,-5245102,-0.44,2006,0
2872,31246,From Justin to Kelly,2003-06-20,12000000,4922166,90.0,3.0,23,1.623338,-7077834,-0.59,2003,0
2873,61752,Girl 6,1996-03-22,12000000,4939939,108.0,5.7,16,2.993939,-7060061,-0.59,1996,0
2874,10944,In the Cut,2003-09-09,12000000,23,119.0,4.6,89,10.536092,-11999977,-1.0,2003,0
2875,10362,Two Lovers,2008-11-19,12000000,3148182,110.0,6.6,154,8.290636,-8851818,-0.74,2008,0
2876,14778,Last Orders,2001-09-10,0,0,109.0,6.0,22,3.603842,0,0.0,2001,0
2877,1255,괴물,2006-07-27,11000000,88489643,119.0,6.7,537,27.65527,77489643,7.04,2006,1
2878,45226,The Pursuit of D.B. Cooper,1981-11-13,0,0,100.0,6.8,4,1.379643,0,0.0,1981,0
2879,10212,Ravenous,1999-03-16,12000000,0,100.0,6.9,141,9.164386,-12000000,-1.0,1999,0
2880,8669,Charlie Bartlett,2008-02-22,12000000,0,97.0,6.5,225,9.779444,-12000000,-1.0,2008,0
2881,179144,La grande bellezza,2013-05-21,12400000,8371085,142.0,7.3,720,32.523573,-4028915,-0.32,2013,0
2882,16857,The Dangerous Lives of Altar Boys,2002-06-14,0,0,104.0,6.4,53,2.24888,0,0.0,2002,0
2883,86825,Stoker,2013-02-28,12000000,12077441,99.0,6.5,882,27.322212,77441,0.01,2013,1
2884,844,2046,2004-05-20,12000000,19271312,129.0,6.9,206,12.664787,7271312,0.61,2004,1
2885,8060,Married Life,2007-09-12,12000000,0,90.0,6.1,38,3.004432,-12000000,-1.0,2007,0
2886,15907,Duma,2005-04-22,12000000,0,100.0,6.9,41,4.795244,-12000000,-1.0,2005,0
2887,38448,Ondine,2009-09-14,12000000,1644755,111.0,6.5,84,5.841285,-10355245,-0.86,2009,0
2888,327,Brother,2000-09-09,12000000,15250000,114.0,6.8,107,5.327714,3250000,0.27,2000,1
2889,9260,Welcome to Collinwood,2002-05-24,1200000,0,86.0,6.2,50,3.582733,-1200000,-1.0,2002,0
2890,61337,Critical Care,1997-10-31,0,0,107.0,6.1,9,2.678715,0,0.0,1997,0
2891,13079,The Life Before Her Eyes,2007-09-08,8000000,0,90.0,6.1,88,9.728143,-8000000,-1.0,2007,0
2892,89325,Darling Companion,2012-04-20,0,0,103.0,5.3,22,2.303865,0,0.0,2012,0
2893,4170,Trade,2007-01-23,12000000,0,120.0,6.8,67,11.237374,-12000000,-1.0,2007,0
2894,41508,Sorstalanság,2005-02-10,0,0,140.0,6.5,28,1.906807,0,0.0,2005,0
2895,12479,Breakfast of Champions,1999-02-13,12000000,0,110.0,5.2,28,2.695896,-12000000,-1.0,1999,0
2896,44555,三枪拍案惊奇,2009-12-11,0,0,95.0,4.8,13,1.416796,0,0.0,2009,0
2897,10133,Cypher,2002-10-01,7500000,0,95.0,6.7,192,11.636883,-7500000,-1.0,2002,0
2898,21345,南京!南京!,2009-04-22,12000000,10652498,132.0,7.6,55,4.793348,-1347502,-0.11,2009,0
2899,173931,兔侠传奇,2011-01-01,19000000,2570000,89.0,3.0,3,0.738652,-16430000,-0.86,2011,0
2900,61984,Space Battleship Yamato,2010-12-01,12000000,11212294,131.0,6.3,59,5.158067,-787706,-0.07,2010,0
2901,50601,5 Days of War,2011-04-14,20000000,17479,113.0,5.8,62,5.727602,-19982521,-1.0,2011,0
2902,26466,Triangle,2009-10-16,12000000,0,99.0,6.9,612,25.496926,-12000000,-1.0,2009,0
2903,345003,10 Days in a Madhouse,2015-11-20,1200000,0,111.0,4.3,5,0.489271,-1200000,-1.0,2015,0
2904,236751,Heaven is for Real,2014-04-16,12000000,101332962,99.0,6.0,229,11.150261,89332962,7.44,2014,1
2905,107,Snatch,2000-09-01,10000000,83557872,103.0,7.7,2912,53.595686,73557872,7.36,2000,1
2906,357837,Dancin' It's On,2015-10-16,0,0,89.0,4.3,2,0.186234,0,0.0,2015,0
2907,8913,Pet Sematary,1989-04-21,11500000,57469467,103.0,6.4,407,20.747994,45969467,4.0,1989,1
2908,13889,まあだだよ,1993-04-17,0,0,134.0,7.5,20,2.930853,0,0.0,1993,0
2909,18530,The Cry of the Owl,2009-02-07,11500000,0,101.0,5.5,29,4.75919,-11500000,-1.0,2009,0
2910,358451,三城记,2015-08-28,0,0,130.0,6.3,5,0.753362,0,0.0,2015,0
2911,927,Gremlins,1984-06-07,11000000,153083102,106.0,6.9,1596,45.072136,142083102,12.92,1984,1
2912,11,Star Wars,1977-05-25,11000000,775398007,121.0,8.1,6624,126.393695,764398007,69.49,1977,1
2913,291870,Dirty Grandpa,2016-01-21,11500000,94073028,102.0,5.7,1406,56.805781,82573028,7.18,2016,1
2914,907,Doctor Zhivago,1965-12-22,11000000,111858363,197.0,7.4,247,12.854853,100858363,9.17,1965,1
2915,206563,Trash,2014-10-09,0,0,112.0,7.1,242,14.637357,0,0.0,2014,0
2916,11887,High School Musical 3: Senior Year,2008-10-22,0,0,116.0,6.2,821,21.801188,0,0.0,2008,0
2917,45317,The Fighter,2010-12-17,25000000,93617009,116.0,7.2,1486,31.019381,68617009,2.74,2010,1
2918,12094,Jackass Number Two,2006-09-22,11000000,72778712,95.0,6.4,298,11.227087,61778712,5.62,2006,1
2919,10377,My Cousin Vinny,1992-03-13,11000000,64088552,120.0,7.3,384,19.231507,53088552,4.83,1992,1
2920,249164,If I Stay,2014-08-21,11000000,78874843,106.0,7.3,1368,31.162838,67874843,6.17,2014,1
2921,256092,Drive Hard,2014-05-26,12000000,0,96.0,3.9,74,3.94487,-12000000,-1.0,2014,0
2922,9942,Major League,1989-02-16,11000000,49797148,107.0,6.6,217,7.559192,38797148,3.53,1989,1
2923,10748,St. Trinian's,2007-12-21,0,0,101.0,5.6,142,7.377587,0,0.0,2007,0
2924,1817,Phone Booth,2002-09-09,13000000,97837138,81.0,6.7,1062,38.018085,84837138,6.53,2002,1
2925,10229,A Walk to Remember,2002-01-25,11000000,41227069,101.0,7.5,1018,33.283554,30227069,2.75,2002,1
2926,687,Dead Man Walking,1995-12-29,11000000,39363635,122.0,7.3,337,15.864928,28363635,2.58,1995,1
2927,796,Cruel Intentions,1999-03-05,10500000,75902208,97.0,6.6,827,23.449703,65402208,6.23,1999,1
2928,22804,Saw VI,2009-10-22,11000000,68233629,90.0,6.0,722,31.900899,57233629,5.2,2009,1
2929,10156,History of the World: Part I,1981-06-12,11000000,31672907,92.0,6.5,204,14.282314,20672907,1.88,1981,1
2930,12837,The Secret Life of Bees,2008-09-17,11000000,38105395,114.0,7.4,158,7.645979,27105395,2.46,2008,1
2931,17708,Corky Romano,2001-10-12,11000000,23978402,86.0,4.1,54,3.495758,12978402,1.18,2001,1
2932,13937,Raising Cain,1992-08-07,12000000,37170057,91.0,5.9,65,7.558959,25170057,2.1,1992,1
2933,28932,F.I.S.T.,1978-04-26,11,11,145.0,6.4,29,3.375208,0,0.0,1978,0
2934,31909,Invaders from Mars,1986-01-01,12000000,4884663,100.0,5.5,57,4.234269,-7115337,-0.59,1986,0
2935,167073,Brooklyn,2015-10-20,11000000,62076141,111.0,7.2,1213,39.337949,51076141,4.64,2015,1
2936,3175,Barry Lyndon,1975-12-18,11000000,20000000,184.0,7.7,505,29.543331,9000000,0.82,1975,1
2937,14369,Out Cold,2001-11-21,24000000,14782676,89.0,5.8,53,4.12064,-9217324,-0.38,2001,0
2938,16888,The Ladies Man,2000-10-13,24000000,13700000,84.0,5.7,34,2.259537,-10300000,-0.43,2000,0
2939,121826,Quartet,2012-09-08,11000000,59520298,98.0,6.3,139,7.722021,48520298,4.41,2012,1
2940,10646,Tomcats,2001-03-30,11000000,23430766,95.0,4.9,74,7.063053,12430766,1.13,2001,1
2941,12149,Frailty,2001-11-17,11000000,13110448,100.0,7.0,334,16.003958,2110448,0.19,2001,1
2942,304357,Woman in Gold,2015-04-10,11000000,61619773,120.0,7.3,440,21.204929,50619773,4.6,2015,1
